시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),층,건축년도,도로명,해제사유발생일,등기신청일자,거래유형,중개사소재지
경기도 김포시 양촌읍 학운리,3019,3019,0,자연앤데시앙(금빛마을),84.753,202308,9,"24,500",14,2010,황금로89번길 25,,20230919,중개거래,경기 김포시
경기도 김포시 양촌읍 학운리,3019,3019,0,자연앤데시앙(금빛마을),84.607,202308,12,"26,000",12,2010,황금로89번길 25,,20230912,중개거래,경기 김포시
경기도 김포시 양촌읍 학운리,3019,3019,0,자연앤데시앙(금빛마을),84.554,202308,19,"25,500",13,2010,황금로89번길 25,,20231005,중개거래,경기 김포시
경기도 김포시 양촌읍 학운리,3019,3019,0,자연앤데시앙(금빛마을),84.945,202308,24,"24,400",8,2010,황금로89번길 25,,20231004,중개거래,경기 김포시
경기도 김포시 양촌읍 학운리,3019,3019,0,자연앤데시앙(금빛마을),84.753,202308,26,"26,200",9,2010,황금로89번길 25,,20231113,중개거래,경기 김포시
경기도 김포시 양촌읍 학운리,3019,3019,0,자연앤데시앙(금빛마을),84.945,202309,1,"25,000",9,2010,황금로89번길 25,,20230927,중개거래,경기 김포시
경기도 김포시 양촌읍 학운리,3019,3019,0,자연앤데시앙(금빛마을),84.813,202309,9,"25,500",13,2010,황금로89번길 25,,20231108,중개거래,경기 김포시
경기도 김포시 양촌읍 학운리,3019,3019,0,자연앤데시앙(금빛마을),84.753,202309,9,"25,300",4,2010,황금로89번길 25,,20231101,중개거래,경기 김포시
경기도 김포시 양촌읍 학운리,3019,3019,0,자연앤데시앙(금빛마을),84.813,202309,12,"26,000",11,2010,황금로89번길 25,,20231013,중개거래,경기 김포시
경기도 김포시 양촌읍 학운리,3019,3019,0,자연앤데시앙(금빛마을),84.945,202309,17,"25,500",9,2010,황금로89번길 25,,20231023,중개거래,경기 김포시
경기도 김포시 양촌읍 학운리,3019,3019,0,자연앤데시앙(금빛마을),84.945,202309,21,"24,500",8,2010,황금로89번길 25,,20231019,중개거래,경기 김포시
경기도 김포시 양촌읍 학운리,3019,3019,0,자연앤데시앙(금빛마을),84.945,202309,21,"25,500",3,2010,황금로89번길 25,,20230925,중개거래,경기 김포시
경기도 김포시 양촌읍 학운리,3019,3019,0,자연앤데시앙(금빛마을),84.607,202310,18,"26,000",1,2010,황금로89번길 25,, ,중개거래,경기 김포시
경기도 김포시 양촌읍 학운리,3019,3019,0,자연앤데시앙(금빛마을),84.753,202310,18,"28,500",10,2010,황금로89번길 25,20231208, ,중개거래,경기 김포시
경기도 김포시 양촌읍 학운리,3019,3019,0,자연앤데시앙(금빛마을),84.813,202311,4,"25,000",6,2010,황금로89번길 25,,20231205,중개거래,경기 김포시
경기도 김포시 양촌읍 학운리,3019,3019,0,자연앤데시앙(금빛마을),84.753,202311,8,"26,400",8,2010,황금로89번길 25,,20231229,중개거래,경기 김포시
경기도 김포시 양촌읍 학운리,3019,3019,0,자연앤데시앙(금빛마을),84.607,202311,8,"26,000",8,2010,황금로89번길 25,,20240105,중개거래,경기 김포시
경기도 김포시 양촌읍 학운리,3019,3019,0,자연앤데시앙(금빛마을),84.813,202311,14,"25,000",13,2010,황금로89번길 25,,20240109,중개거래,경기 김포시
경기도 김포시 양촌읍 학운리,3019,3019,0,자연앤데시앙(금빛마을),84.554,202311,18,"26,300",5,2010,황금로89번길 25,,20231227,중개거래,경기 김포시
경기도 김포시 양촌읍 학운리,3019,3019,0,자연앤데시앙(금빛마을),84.554,202311,21,"26,000",14,2010,황금로89번길 25,,20231220,중개거래,경기 김포시
경기도 김포시 양촌읍 학운리,3019,3019,0,자연앤데시앙(금빛마을),84.945,202311,27,"26,000",11,2010,황금로89번길 25,,20231211,중개거래,경기 김포시
경기도 김포시 양촌읍 학운리,3019,3019,0,자연앤데시앙(금빛마을),84.945,202312,5,"25,000",5,2010,황금로89번길 25,,20231221,중개거래,경기 김포시
경기도 김포시 양촌읍 학운리,3019,3019,0,자연앤데시앙(금빛마을),84.753,202312,8,"28,500",10,2010,황금로89번길 25,,20240119,중개거래,경기 김포시
경기도 김포시 양촌읍 학운리,3019,3019,0,자연앤데시앙(금빛마을),84.753,202312,13,"25,500",14,2010,황금로89번길 25,, ,중개거래,경기 김포시
경기도 김포시 양촌읍 학운리,3019,3019,0,자연앤데시앙(금빛마을),84.945,202312,16,"26,000",12,2010,황금로89번길 25,, ,중개거래,"경기 김포시, 서울 동작구"
경기도 김포시 양촌읍 학운리,3019,3019,0,자연앤데시앙(금빛마을),84.813,202312,27,"25,000",4,2010,황금로89번길 25,,20240131,중개거래,경기 김포시
경기도 김포시 양촌읍 학운리,3019,3019,0,자연앤데시앙(금빛마을),84.554,202401,6,"27,000",9,2010,황금로89번길 25,,20240131,중개거래,경기 김포시
경기도 김포시 운양동,1300-3,1300,3,김포한강신도시반도유보라2차,59.1119,202306,3,"39,500",4,2013,김포한강11로 276,,20230731,중개거래,경기 김포시
경기도 김포시 운양동,1300-3,1300,3,김포한강신도시반도유보라2차,59.1119,202306,3,"40,500",17,2013,김포한강11로 276,,20230907,중개거래,경기 김포시
경기도 김포시 운양동,1300-3,1300,3,김포한강신도시반도유보라2차,59.3317,202306,8,"41,500",21,2013,김포한강11로 276,,20231005,중개거래,경기 김포시
경기도 김포시 운양동,1300-3,1300,3,김포한강신도시반도유보라2차,59.3317,202306,16,"43,000",9,2013,김포한강11로 276,,20230821,중개거래,경기 김포시
경기도 김포시 운양동,1300-3,1300,3,김포한강신도시반도유보라2차,59.3317,202306,17,"44,700",14,2013,김포한강11로 276,,20231006,중개거래,경기 김포시
경기도 김포시 운양동,1300-3,1300,3,김포한강신도시반도유보라2차,59.1119,202306,17,"42,700",17,2013,김포한강11로 276,,20230818,중개거래,경기 김포시
경기도 김포시 운양동,1300-3,1300,3,김포한강신도시반도유보라2차,59.3317,202306,21,"43,800",21,2013,김포한강11로 276,,20230728,중개거래,경기 김포시
경기도 김포시 운양동,1300-3,1300,3,김포한강신도시반도유보라2차,59.1119,202306,22,"44,800",16,2013,김포한강11로 276,,20230907,중개거래,경기 김포시
경기도 김포시 운양동,1300-3,1300,3,김포한강신도시반도유보라2차,59.3317,202306,22,"44,000",28,2013,김포한강11로 276,20230714, ,중개거래,경기 김포시
경기도 김포시 운양동,1300-3,1300,3,김포한강신도시반도유보라2차,59.3317,202306,22,"44,000",28,2013,김포한강11로 276,,20230725,중개거래,경기 김포시
경기도 김포시 운양동,1300-3,1300,3,김포한강신도시반도유보라2차,59.1119,202306,23,"39,800",3,2013,김포한강11로 276,,20230811,중개거래,경기 김포시
경기도 김포시 운양동,1300-3,1300,3,김포한강신도시반도유보라2차,59.3317,202306,24,"40,500",2,2013,김포한강11로 276,,20230831,중개거래,경기 김포시
경기도 김포시 운양동,1300-3,1300,3,김포한강신도시반도유보라2차,59.4267,202307,1,"45,000",30,2013,김포한강11로 276,,20231004,중개거래,경기 김포시
경기도 김포시 운양동,1300-3,1300,3,김포한강신도시반도유보라2차,59.1119,202307,7,"46,000",18,2013,김포한강11로 276,,20230920,중개거래,경기 김포시
경기도 김포시 운양동,1300-3,1300,3,김포한강신도시반도유보라2차,59.1119,202307,8,"40,300",4,2013,김포한강11로 276,,20231006,중개거래,경기 김포시
경기도 김포시 운양동,1300-3,1300,3,김포한강신도시반도유보라2차,59.1119,202307,12,"42,700",19,2013,김포한강11로 276,,20230908,중개거래,"경기 김포시, 경기 안산단원구"
경기도 김포시 운양동,1300-3,1300,3,김포한강신도시반도유보라2차,59.1119,202307,12,"41,000",3,2013,김포한강11로 276,,20230918,중개거래,경기 김포시
경기도 김포시 운양동,1300-3,1300,3,김포한강신도시반도유보라2차,59.4267,202307,19,"40,800",7,2013,김포한강11로 276,,20231024,중개거래,경기 김포시
경기도 김포시 운양동,1300-3,1300,3,김포한강신도시반도유보라2차,59.1119,202307,22,"42,700",11,2013,김포한강11로 276,,20230821,중개거래,경기 김포시
경기도 김포시 운양동,1300-3,1300,3,김포한강신도시반도유보라2차,59.4267,202307,25,"42,500",14,2013,김포한강11로 276,,20231115,중개거래,경기 김포시
경기도 김포시 운양동,1300-3,1300,3,김포한강신도시반도유보라2차,59.3317,202307,25,"41,500",15,2013,김포한강11로 276,,20231006,중개거래,경기 김포시
경기도 김포시 운양동,1300-3,1300,3,김포한강신도시반도유보라2차,59.4267,202307,25,"40,500",6,2013,김포한강11로 276,,20231031,중개거래,경기 김포시
경기도 김포시 운양동,1300-3,1300,3,김포한강신도시반도유보라2차,59.1119,202307,28,"43,700",12,2013,김포한강11로 276,,20231024,중개거래,경기 김포시
경기도 김포시 운양동,1300-3,1300,3,김포한강신도시반도유보라2차,59.4267,202307,29,"42,400",19,2013,김포한강11로 276,,20231218,중개거래,"경기 김포시, 서울 강서구"
경기도 김포시 운양동,1300-3,1300,3,김포한강신도시반도유보라2차,59.1119,202308,13,"44,000",18,2013,김포한강11로 276,,20231120,중개거래,경기 김포시
경기도 김포시 운양동,1300-3,1300,3,김포한강신도시반도유보라2차,59.4267,202308,15,"40,000",4,2013,김포한강11로 276,,20240125,중개거래,경기 김포시
경기도 김포시 운양동,1300-3,1300,3,김포한강신도시반도유보라2차,59.1119,202308,17,"42,800",4,2013,김포한강11로 276,,20231116,중개거래,경기 김포시
경기도 김포시 운양동,1300-3,1300,3,김포한강신도시반도유보라2차,59.4267,202308,19,"41,900",15,2013,김포한강11로 276,,20231211,중개거래,경기 김포시
경기도 김포시 운양동,1300-3,1300,3,김포한강신도시반도유보라2차,59.4267,202308,21,"42,000",2,2013,김포한강11로 276,,20240102,중개거래,경기 김포시
경기도 김포시 운양동,1300-3,1300,3,김포한강신도시반도유보라2차,59.4267,202308,22,"44,000",22,2013,김포한강11로 276,,20230913,중개거래,경기 김포시
경기도 김포시 운양동,1300-3,1300,3,김포한강신도시반도유보라2차,59.1119,202308,24,"43,500",17,2013,김포한강11로 276,,20231019,중개거래,경기 김포시
경기도 김포시 운양동,1300-3,1300,3,김포한강신도시반도유보라2차,59.4267,202308,26,"41,500",20,2013,김포한강11로 276,,20231027,중개거래,경기 김포시
경기도 김포시 운양동,1300-3,1300,3,김포한강신도시반도유보라2차,59.4267,202308,28,"39,000",3,2013,김포한강11로 276,,20230914,중개거래,경기 김포시
경기도 김포시 운양동,1300-3,1300,3,김포한강신도시반도유보라2차,59.4267,202309,5,"44,000",16,2013,김포한강11로 276,20231212, ,중개거래,경기 김포시
경기도 김포시 운양동,1300-3,1300,3,김포한강신도시반도유보라2차,59.1119,202309,6,"43,100",3,2013,김포한강11로 276,,20231102,중개거래,경기 김포시
경기도 김포시 운양동,1300-3,1300,3,김포한강신도시반도유보라2차,59.1119,202309,7,"42,000",16,2013,김포한강11로 276,,20231130,중개거래,경기 김포시
경기도 김포시 운양동,1300-3,1300,3,김포한강신도시반도유보라2차,59.1119,202309,8,"41,800",6,2013,김포한강11로 276,,20231006,중개거래,경기 김포시
경기도 김포시 운양동,1300-3,1300,3,김포한강신도시반도유보라2차,59.3317,202309,9,"42,500",5,2013,김포한강11로 276,,20231006,중개거래,경기 김포시
경기도 김포시 운양동,1300-3,1300,3,김포한강신도시반도유보라2차,59.1119,202309,25,"39,000",17,2013,김포한강11로 276,,20231017,직거래,-
경기도 김포시 운양동,1300-3,1300,3,김포한강신도시반도유보라2차,59.3317,202309,26,"43,500",12,2013,김포한강11로 276,,20231220,중개거래,경기 김포시
경기도 김포시 운양동,1300-3,1300,3,김포한강신도시반도유보라2차,59.4267,202309,27,"40,000",20,2013,김포한강11로 276,,20231221,중개거래,경기 김포시
경기도 김포시 운양동,1300-3,1300,3,김포한강신도시반도유보라2차,59.3317,202310,3,"41,500",17,2013,김포한강11로 276,,20231027,중개거래,경기 김포시
경기도 김포시 운양동,1300-3,1300,3,김포한강신도시반도유보라2차,59.4267,202310,4,"42,800",16,2013,김포한강11로 276,,20231130,중개거래,경기 김포시
경기도 김포시 운양동,1300-3,1300,3,김포한강신도시반도유보라2차,59.4267,202310,7,"41,800",7,2013,김포한강11로 276,,20231030,중개거래,경기 김포시
경기도 김포시 운양동,1300-3,1300,3,김포한강신도시반도유보라2차,59.3317,202310,7,"43,000",16,2013,김포한강11로 276,,20231222,중개거래,경기 김포시
경기도 김포시 운양동,1300-3,1300,3,김포한강신도시반도유보라2차,59.3317,202310,10,"42,500",10,2013,김포한강11로 276,,20231110,중개거래,경기 김포시
경기도 김포시 운양동,1300-3,1300,3,김포한강신도시반도유보라2차,59.1119,202310,14,"45,900",12,2013,김포한강11로 276,,20231218,중개거래,경기 김포시
경기도 김포시 운양동,1300-3,1300,3,김포한강신도시반도유보라2차,59.1119,202310,21,"41,800",15,2013,김포한강11로 276,,20231027,중개거래,경기 김포시
경기도 김포시 운양동,1300-3,1300,3,김포한강신도시반도유보라2차,59.4267,202310,24,"42,000",17,2013,김포한강11로 276,,20231220,중개거래,경기 김포시
경기도 김포시 운양동,1300-3,1300,3,김포한강신도시반도유보라2차,59.1119,202310,30,"39,500",5,2013,김포한강11로 276,,20231129,중개거래,"경기 김포시, 서울 영등포구"
경기도 김포시 운양동,1300-3,1300,3,김포한강신도시반도유보라2차,59.1119,202310,31,"48,000",21,2013,김포한강11로 276,,20240104,중개거래,경기 김포시
경기도 김포시 운양동,1300-3,1300,3,김포한강신도시반도유보라2차,59.1119,202311,4,"46,800",24,2013,김포한강11로 276,,20231212,중개거래,경기 김포시
경기도 김포시 운양동,1300-3,1300,3,김포한강신도시반도유보라2차,59.4267,202311,4,"41,500",3,2013,김포한강11로 276,, ,중개거래,경기 김포시
경기도 김포시 운양동,1300-3,1300,3,김포한강신도시반도유보라2차,59.1119,202311,4,"44,300",15,2013,김포한강11로 276,, ,중개거래,경기 김포시
경기도 김포시 운양동,1300-3,1300,3,김포한강신도시반도유보라2차,59.4267,202311,4,"42,000",3,2013,김포한강11로 276,, ,중개거래,경기 김포시
경기도 김포시 운양동,1300-3,1300,3,김포한강신도시반도유보라2차,59.1119,202311,4,"43,800",10,2013,김포한강11로 276,, ,중개거래,"경기 김포시, 서울 강서구"
경기도 김포시 운양동,1300-3,1300,3,김포한강신도시반도유보라2차,59.4267,202311,6,"42,500",12,2013,김포한강11로 276,,20231215,중개거래,"경기 김포시, 인천 연수구"
경기도 김포시 운양동,1300-3,1300,3,김포한강신도시반도유보라2차,59.4267,202311,8,"40,500",3,2013,김포한강11로 276,,20240103,중개거래,"경기 김포시, 인천 서구"
경기도 김포시 운양동,1300-3,1300,3,김포한강신도시반도유보라2차,59.4267,202311,9,"41,500",3,2013,김포한강11로 276,,20240119,중개거래,경기 김포시
경기도 김포시 운양동,1300-3,1300,3,김포한강신도시반도유보라2차,59.1119,202311,15,"39,500",17,2013,김포한강11로 276,,20231228,직거래,-
경기도 김포시 운양동,1300-3,1300,3,김포한강신도시반도유보라2차,59.3317,202311,24,"44,200",10,2013,김포한강11로 276,, ,중개거래,경기 김포시
경기도 김포시 운양동,1300-3,1300,3,김포한강신도시반도유보라2차,59.1119,202311,27,"42,400",7,2013,김포한강11로 276,, ,직거래,-
경기도 김포시 운양동,1300-3,1300,3,김포한강신도시반도유보라2차,59.3317,202311,28,"42,900",14,2013,김포한강11로 276,,20240125,중개거래,경기 김포시
경기도 김포시 운양동,1300-3,1300,3,김포한강신도시반도유보라2차,59.1119,202312,5,"43,000",19,2013,김포한강11로 276,, ,중개거래,경기 김포시
경기도 김포시 운양동,1300-3,1300,3,김포한강신도시반도유보라2차,59.4267,202312,7,"43,900",9,2013,김포한강11로 276,, ,중개거래,경기 김포시
경기도 김포시 운양동,1300-3,1300,3,김포한강신도시반도유보라2차,59.1119,202312,9,"42,400",2,2013,김포한강11로 276,,20231227,중개거래,경기 김포시
경기도 김포시 운양동,1300-3,1300,3,김포한강신도시반도유보라2차,59.1119,202312,10,"43,400",10,2013,김포한강11로 276,,20240110,중개거래,경기 김포시
경기도 김포시 운양동,1300-3,1300,3,김포한강신도시반도유보라2차,59.4267,202312,12,"44,000",16,2013,김포한강11로 276,,20231220,중개거래,경기 김포시
경기도 김포시 운양동,1300-3,1300,3,김포한강신도시반도유보라2차,59.3317,202401,3,"41,000",8,2013,김포한강11로 276,, ,중개거래,경기 김포시
경기도 김포시 운양동,1300-3,1300,3,김포한강신도시반도유보라2차,59.1119,202401,9,"41,900",2,2013,김포한강11로 276,, ,중개거래,경기 김포시
경기도 김포시 운양동,1300-3,1300,3,김포한강신도시반도유보라2차,59.1119,202401,13,"41,000",9,2013,김포한강11로 276,, ,중개거래,경기 김포시
경기도 김포시 운양동,1304-1,1304,1,김포한강이랜드타운힐스,72.919,202306,6,"45,400",3,2018,김포한강11로255번길 15,,20230727,중개거래,경기 김포시
경기도 김포시 운양동,1304-1,1304,1,김포한강이랜드타운힐스,72.595,202306,9,"45,500",6,2018,김포한강11로255번길 15,,20230803,중개거래,경기 김포시
경기도 김포시 운양동,1304-1,1304,1,김포한강이랜드타운힐스,72.919,202306,10,"47,000",10,2018,김포한강11로255번길 15,,20231004,중개거래,경기 김포시
경기도 김포시 운양동,1304-1,1304,1,김포한강이랜드타운힐스,72.919,202306,15,"48,500",7,2018,김포한강11로255번길 15,,20230726,중개거래,경기 김포시
경기도 김포시 운양동,1304-1,1304,1,김포한강이랜드타운힐스,72.919,202307,8,"47,000",3,2018,김포한강11로255번길 15,,20230926,중개거래,경기 김포시
경기도 김포시 운양동,1304-1,1304,1,김포한강이랜드타운힐스,72.919,202307,21,"49,800",13,2018,김포한강11로255번길 15,,20230919,중개거래,"경기 김포시, 서울 성북구"
경기도 김포시 운양동,1304-1,1304,1,김포한강이랜드타운힐스,72.919,202307,23,"48,000",9,2018,김포한강11로255번길 15,,20230920,중개거래,경기 김포시
경기도 김포시 운양동,1304-1,1304,1,김포한강이랜드타운힐스,72.919,202307,25,"49,800",10,2018,김포한강11로255번길 15,,20230919,중개거래,경기 김포시
경기도 김포시 운양동,1304-1,1304,1,김포한강이랜드타운힐스,72.919,202307,28,"49,200",10,2018,김포한강11로255번길 15,,20230926,중개거래,경기 김포시
경기도 김포시 운양동,1304-1,1304,1,김포한강이랜드타운힐스,84.972,202308,14,"57,000",13,2018,김포한강11로255번길 15,,20230817,직거래,-
경기도 김포시 운양동,1304-1,1304,1,김포한강이랜드타운힐스,72.919,202308,14,"49,900",11,2018,김포한강11로255번길 15,,20231124,중개거래,경기 김포시
경기도 김포시 운양동,1304-1,1304,1,김포한강이랜드타운힐스,84.972,202308,18,"62,000",12,2018,김포한강11로255번길 15,,20231018,중개거래,"경기 김포시, 경기 부천시"
경기도 김포시 운양동,1304-1,1304,1,김포한강이랜드타운힐스,72.919,202308,18,"52,000",9,2018,김포한강11로255번길 15,,20230901,직거래,-
경기도 김포시 운양동,1304-1,1304,1,김포한강이랜드타운힐스,72.919,202308,24,"46,500",3,2018,김포한강11로255번길 15,,20231129,중개거래,경기 김포시
경기도 김포시 운양동,1304-1,1304,1,김포한강이랜드타운힐스,72.919,202308,26,"48,900",7,2018,김포한강11로255번길 15,,20231020,중개거래,경기 김포시
경기도 김포시 운양동,1304-1,1304,1,김포한강이랜드타운힐스,72.919,202308,28,"50,800",13,2018,김포한강11로255번길 15,,20231023,중개거래,경기 김포시
경기도 김포시 운양동,1304-1,1304,1,김포한강이랜드타운힐스,72.919,202310,9,"48,600",4,2018,김포한강11로255번길 15,, ,중개거래,경기 김포시
경기도 김포시 운양동,1304-1,1304,1,김포한강이랜드타운힐스,84.972,202310,15,"58,950",9,2018,김포한강11로255번길 15,,20231110,중개거래,경기 김포시
경기도 김포시 운양동,1304-1,1304,1,김포한강이랜드타운힐스,72.595,202310,28,"46,800",9,2018,김포한강11로255번길 15,,20240122,중개거래,경기 김포시
경기도 김포시 운양동,1304-1,1304,1,김포한강이랜드타운힐스,72.919,202311,11,"51,800",16,2018,김포한강11로255번길 15,,20231220,중개거래,경기 김포시
경기도 김포시 운양동,1304-1,1304,1,김포한강이랜드타운힐스,72.919,202312,9,"49,000",8,2018,김포한강11로255번길 15,, ,중개거래,경기 김포시
경기도 김포시 운양동,1304-1,1304,1,김포한강이랜드타운힐스,84.972,202312,27,"61,000",7,2018,김포한강11로255번길 15,, ,중개거래,경기 김포시
경기도 김포시 운양동,1304-1,1304,1,김포한강이랜드타운힐스,72.595,202312,30,"46,000",4,2018,김포한강11로255번길 15,, ,중개거래,경기 김포시
경기도 김포시 운양동,1304-1,1304,1,김포한강이랜드타운힐스,72.919,202401,10,"47,900",2,2018,김포한강11로255번길 15,, ,중개거래,경기 김포시
경기도 김포시 운양동,1304-1,1304,1,김포한강이랜드타운힐스,72.595,202401,12,"45,000",6,2018,김포한강11로255번길 15,,20240123,직거래,-
경기도 김포시 운양동,1304-1,1304,1,김포한강이랜드타운힐스,84.972,202401,16,"62,000",25,2018,김포한강11로255번길 15,, ,중개거래,경기 김포시
경기도 김포시 운양동,1325-7,1325,7,모담마을한강화성파크드림,84.9959,202306,9,"39,050",3,2012,김포한강11로 38,,20230613,중개거래,경기 김포시
경기도 김포시 운양동,1325-7,1325,7,모담마을한강화성파크드림,84.9959,202306,16,"40,000",20,2012,김포한강11로 38,,20230714,직거래,-
경기도 김포시 운양동,1325-7,1325,7,모담마을한강화성파크드림,84.9959,202306,23,"39,700",3,2012,김포한강11로 38,,20230822,중개거래,경기 김포시
경기도 김포시 운양동,1325-7,1325,7,모담마을한강화성파크드림,84.999,202309,2,"41,450",17,2012,김포한강11로 38,,20231108,중개거래,경기 김포시
경기도 김포시 운양동,1325-7,1325,7,모담마을한강화성파크드림,84.999,202309,25,"43,000",22,2012,김포한강11로 38,,20231010,중개거래,경기 김포시
경기도 김포시 운양동,1325-7,1325,7,모담마을한강화성파크드림,84.9959,202311,7,"39,000",5,2012,김포한강11로 38,,20231222,중개거래,경기 김포시
경기도 김포시 운양동,1325-7,1325,7,모담마을한강화성파크드림,84.9959,202311,23,"40,000",17,2012,김포한강11로 38,, ,중개거래,경기 김포시
경기도 김포시 운양동,1325-7,1325,7,모담마을한강화성파크드림,84.999,202311,25,"41,000",3,2012,김포한강11로 38,, ,중개거래,경기 김포시
경기도 김포시 운양동,1325-7,1325,7,모담마을한강화성파크드림,84.999,202312,5,"42,800",7,2012,김포한강11로 38,, ,중개거래,경기 김포시
경기도 김포시 운양동,1325-7,1325,7,모담마을한강화성파크드림,84.999,202312,28,"41,500",9,2012,김포한강11로 38,, ,중개거래,경기 김포시
경기도 김포시 운양동,1325-7,1325,7,모담마을한강화성파크드림,84.999,202401,2,"42,500",22,2012,김포한강11로 38,, ,중개거래,경기 김포시
경기도 김포시 운양동,999-2,999,2,성창,94,202311,23,"20,000",6,1994,운양로 176,,20231214,중개거래,경기 김포시
경기도 김포시 운양동,1436,1436,0,전원마을(월드3차1단지),59.5305,202306,2,"26,900",7,1999,전원로 27,,20230612,중개거래,경기 김포시
경기도 김포시 운양동,1436,1436,0,전원마을(월드3차1단지),59.5305,202306,12,"25,400",5,1999,전원로 27,,20230714,중개거래,경기 김포시
경기도 김포시 운양동,1436,1436,0,전원마을(월드3차1단지),59.478,202306,13,"23,500",14,1999,전원로 27,,20230613,중개거래,경기 김포시
경기도 김포시 운양동,1436,1436,0,전원마을(월드3차1단지),123.69,202306,16,"36,000",1,1999,전원로 27,,20230721,직거래,-
경기도 김포시 운양동,1436,1436,0,전원마을(월드3차1단지),84.252,202306,21,"27,000",1,1999,전원로 27,,20230720,직거래,-
경기도 김포시 운양동,1436,1436,0,전원마을(월드3차1단지),164.835,202306,22,"45,000",9,1999,전원로 27,,20230622,직거래,-
경기도 김포시 운양동,1436,1436,0,전원마을(월드3차1단지),59.5305,202306,26,"26,750",16,1999,전원로 27,,20230814,중개거래,경기 김포시
경기도 김포시 운양동,1436,1436,0,전원마을(월드3차1단지),59.5305,202306,28,"24,000",14,1999,전원로 27,,20230901,중개거래,경기 김포시
경기도 김포시 운양동,1436,1436,0,전원마을(월드3차1단지),164.835,202307,1,"44,500",3,1999,전원로 27,,20230728,중개거래,경기 김포시
경기도 김포시 운양동,1436,1436,0,전원마을(월드3차1단지),84.252,202307,12,"30,000",5,1999,전원로 27,,20230904,중개거래,경기 김포시
경기도 김포시 운양동,1436,1436,0,전원마을(월드3차1단지),123.69,202308,8,"37,000",1,1999,전원로 27,,20231025,중개거래,경기 김포시
경기도 김포시 운양동,1436,1436,0,전원마을(월드3차1단지),59.5305,202308,8,"25,000",7,1999,전원로 27,,20230830,중개거래,경기 김포시
경기도 김포시 운양동,1436,1436,0,전원마을(월드3차1단지),123.69,202308,8,"44,500",15,1999,전원로 27,,20231108,중개거래,경기 김포시
경기도 김포시 운양동,1436,1436,0,전원마을(월드3차1단지),59.478,202308,17,"26,800",9,1999,전원로 27,,20231103,중개거래,경기 김포시
경기도 김포시 운양동,1436,1436,0,전원마을(월드3차1단지),59.5305,202308,28,"23,000",2,1999,전원로 27,,20230831,중개거래,경기 김포시
경기도 김포시 운양동,1436,1436,0,전원마을(월드3차1단지),123.69,202309,11,"37,500",8,1999,전원로 27,,20231130,중개거래,경기 김포시
경기도 김포시 운양동,1436,1436,0,전원마을(월드3차1단지),84.252,202309,11,"30,000",10,1999,전원로 27,,20230927,직거래,-
경기도 김포시 운양동,1436,1436,0,전원마을(월드3차1단지),59.5305,202309,12,"24,800",17,1999,전원로 27,,20231016,중개거래,경기 김포시
경기도 김포시 운양동,1436,1436,0,전원마을(월드3차1단지),84.252,202309,18,"33,000",6,1999,전원로 27,,20231005,중개거래,경기 김포시
경기도 김포시 운양동,1436,1436,0,전원마을(월드3차1단지),59.5305,202310,4,"26,500",9,1999,전원로 27,,20231207,중개거래,경기 김포시
경기도 김포시 운양동,1436,1436,0,전원마을(월드3차1단지),59.5305,202310,16,"26,500",12,1999,전원로 27,,20240110,중개거래,경기 김포시
경기도 김포시 운양동,1436,1436,0,전원마을(월드3차1단지),59.5305,202310,26,"26,000",7,1999,전원로 27,,20231031,직거래,-
경기도 김포시 운양동,1436,1436,0,전원마을(월드3차1단지),59.5305,202311,8,"26,300",3,1999,전원로 27,, ,중개거래,경기 김포시
경기도 김포시 운양동,1436,1436,0,전원마을(월드3차1단지),59.5305,202311,8,"26,800",14,1999,전원로 27,,20231222,중개거래,경기 김포시
경기도 김포시 운양동,1436,1436,0,전원마을(월드3차1단지),84.252,202311,25,"41,200",5,1999,전원로 27,,20231218,중개거래,경기 시흥시
경기도 김포시 운양동,1436,1436,0,전원마을(월드3차1단지),59.5305,202312,2,"27,000",5,1999,전원로 27,,20240110,중개거래,경기 김포시
경기도 김포시 운양동,1436,1436,0,전원마을(월드3차1단지),164.835,202401,9,"45,000",4,1999,전원로 27,,20240111,직거래,-
경기도 김포시 운양동,1436,1436,0,전원마을(월드3차1단지),84.252,202401,12,"35,000",7,1999,전원로 27,, ,중개거래,경기 김포시
경기도 김포시 운양동,1436,1436,0,전원마을(월드3차1단지),84.252,202401,24,"38,200",12,1999,전원로 28,, ,중개거래,경기 김포시
경기도 김포시 운양동,1435,1435,0,전원마을(월드4차2단지),134.95,202307,10,"43,000",16,2000,전원로 44,,20230828,중개거래,경기 김포시
경기도 김포시 운양동,1435,1435,0,전원마을(월드4차2단지),134.95,202307,17,"40,000",9,2000,전원로 44,,20231107,중개거래,경기 김포시
경기도 김포시 운양동,1435,1435,0,전원마을(월드4차2단지),164.97,202308,22,"57,000",7,2000,전원로 44,,20231228,중개거래,경기 김포시
경기도 김포시 운양동,1435,1435,0,전원마을(월드4차2단지),164.97,202311,18,"48,000",2,2000,전원로 44,, ,중개거래,경기 김포시
경기도 김포시 운양동,1435,1435,0,전원마을(월드4차2단지),134.95,202401,12,"36,500",7,2000,전원로 44,, ,직거래,-
